"CELL_LINE_NAME","DRUG_ID","DRUG_NAME","LN_IC50"
"OCUM1",1047,"Nutlin-3a (-)",1.332499
"SNU407",1047,"Nutlin-3a (-)",2.63157
"SW948",1047,"Nutlin-3a (-)",5.293006
"SW1463",1047,"Nutlin-3a (-)",4.549024
"LS513",1047,"Nutlin-3a (-)",2.838731
"LS1034",1047,"Nutlin-3a (-)",4.33746
"LS180",1047,"Nutlin-3a (-)",2.230243
"CCK81",1047,"Nutlin-3a (-)",0.574637
"NCIH1435",1047,"Nutlin-3a (-)",4.837552
"KM12",1047,"Nutlin-3a (-)",3.008714
"ESO51",1047,"Nutlin-3a (-)",5.303217
"SW620",1047,"Nutlin-3a (-)",4.690077
"MKN45",1047,"Nutlin-3a (-)",2.090867
"SW1417",1047,"Nutlin-3a (-)",3.917423
"2313287",1047,"Nutlin-3a (-)",2.82847
"NCIN87",1047,"Nutlin-3a (-)",5.300474
"IM95",1047,"Nutlin-3a (-)",2.008141
"SNU16",1047,"Nutlin-3a (-)",3.954193
"SW48",1047,"Nutlin-3a (-)",2.734575
"SW1116",1047,"Nutlin-3a (-)",4.679622
"HT115",1047,"Nutlin-3a (-)",4.727567
"LS411N",1047,"Nutlin-3a (-)",4.992064
"SW626",1047,"Nutlin-3a (-)",4.122977
"SNUC5",1047,"Nutlin-3a (-)",5.009905
"NCIH727",1047,"Nutlin-3a (-)",5.217367
"ESO26",1047,"Nutlin-3a (-)",4.407458
"HMVII",1047,"Nutlin-3a (-)",1.935258
"A101D",1047,"Nutlin-3a (-)",0.994264
"SKMEL1",1047,"Nutlin-3a (-)",2.84032
"HT144",1047,"Nutlin-3a (-)",1.046448
"SH4",1047,"Nutlin-3a (-)",1.962161
"COLO679",1047,"Nutlin-3a (-)",2.054429
"C32",1047,"Nutlin-3a (-)",1.583657
"RVH421",1047,"Nutlin-3a (-)",1.743071
"G361",1047,"Nutlin-3a (-)",2.108395
"UACC62",1047,"Nutlin-3a (-)",2.320057
"IGR1",1047,"Nutlin-3a (-)",2.374721
"IGR37",1047,"Nutlin-3a (-)",4.633541
"SKMEL24",1047,"Nutlin-3a (-)",1.89111
"COLO783",1047,"Nutlin-3a (-)",3.749821
"SKMEL5",1047,"Nutlin-3a (-)",1.912994
"SKMEL2",1047,"Nutlin-3a (-)",4.951876
"WM115",1047,"Nutlin-3a (-)",1.736634
"SKMEL30",1047,"Nutlin-3a (-)",3.347644
"MELHO",1047,"Nutlin-3a (-)",1.744006
"SKMEL3",1047,"Nutlin-3a (-)",4.760589
"IPC298",1047,"Nutlin-3a (-)",4.56769
"MELJUSO",1047,"Nutlin-3a (-)",1.075202
"COLO800",1047,"Nutlin-3a (-)",4.141868
"SKMEL28",1047,"Nutlin-3a (-)",4.060655
"COLO829",1047,"Nutlin-3a (-)",1.09437
"A375",1047,"Nutlin-3a (-)",0.8247
"LN229",1047,"Nutlin-3a (-)",3.953941
"SKMEL31",1047,"Nutlin-3a (-)",3.59812
"UACC257",1047,"Nutlin-3a (-)",2.406438
"A2058",1047,"Nutlin-3a (-)",3.434559
"COLO792",1047,"Nutlin-3a (-)",3.194555
"MONOMAC6",1047,"Nutlin-3a (-)",4.295514
"HL60",1047,"Nutlin-3a (-)",2.694862
"OCIM1",1047,"Nutlin-3a (-)",3.48368
"JURLMK1",1047,"Nutlin-3a (-)",3.489595
"CMK",1047,"Nutlin-3a (-)",3.399378
"P31FUJ",1047,"Nutlin-3a (-)",3.929888
"PL21",1047,"Nutlin-3a (-)",4.000587
"ME1",1047,"Nutlin-3a (-)",4.565517
"K562",1047,"Nutlin-3a (-)",4.670586
"OCIAML3",1047,"Nutlin-3a (-)",1.142804
"THP1",1047,"Nutlin-3a (-)",4.325202
"KCL22",1047,"Nutlin-3a (-)",3.999509
"MOLM16",1047,"Nutlin-3a (-)",3.269586
"OCIAML5",1047,"Nutlin-3a (-)",0.761004
"KG1",1047,"Nutlin-3a (-)",3.003907
"HEL",1047,"Nutlin-3a (-)",3.658555
"MOLM13",1047,"Nutlin-3a (-)",2.624442
"MV411",1047,"Nutlin-3a (-)",-0.307289
"LAMA84",1047,"Nutlin-3a (-)",2.775309
"MEG01",1047,"Nutlin-3a (-)",4.458869
"EM2",1047,"Nutlin-3a (-)",3.98636
"GDM1",1047,"Nutlin-3a (-)",2.179877
"KU812",1047,"Nutlin-3a (-)",2.98505
"SKM1",1047,"Nutlin-3a (-)",3.065815
"NOMO1",1047,"Nutlin-3a (-)",3.480709
"OCIAML2",1047,"Nutlin-3a (-)",2.016386
"NB4",1047,"Nutlin-3a (-)",3.824871
"ZR7530",1047,"Nutlin-3a (-)",5.218079
"EFM192A",1047,"Nutlin-3a (-)",3.531174
"UACC893",1047,"Nutlin-3a (-)",3.827136
"BT483",1047,"Nutlin-3a (-)",4.726585
"MCF7",1047,"Nutlin-3a (-)",1.711281
"EFM19",1047,"Nutlin-3a (-)",4.877116
"HCC202",1047,"Nutlin-3a (-)",5.430813
"AU565",1047,"Nutlin-3a (-)",4.665159
"MDAMB415",1047,"Nutlin-3a (-)",5.390623
"HCC2218",1047,"Nutlin-3a (-)",2.740357
"HCC1419",1047,"Nutlin-3a (-)",4.741379
"BT474",1047,"Nutlin-3a (-)",4.839284
"HCC1500",1047,"Nutlin-3a (-)",3.631639
"CAMA1",1047,"Nutlin-3a (-)",3.685828
"MDAMB175VII",1047,"Nutlin-3a (-)",3.03397
"MDAMB453",1047,"Nutlin-3a (-)",4.682337
"T47D",1047,"Nutlin-3a (-)",4.022853
"HCC1428",1047,"Nutlin-3a (-)",4.696643
"MFM223",1047,"Nutlin-3a (-)",4.873925
"MDAMB361",1047,"Nutlin-3a (-)",4.122604
"RT4",1048,"Mirin",4.32573
"ABC1",1048,"Mirin",5.873135
"MKN1",1048,"Mirin",6.449392
"MKN7",1048,"Mirin",6.417837
"SAS",1048,"Mirin",3.090277
"CFPAC1",1048,"Mirin",4.49139
"OE33",1048,"Mirin",5.620951
"TE4",1048,"Mirin",6.761885
"FU97",1048,"Mirin",2.743595
"NCIH1975",1048,"Mirin",7.328656
"SW156",1048,"Mirin",7.212325
"BICR78",1048,"Mirin",3.689409
"EPLC272H",1048,"Mirin",5.505713
"OAW42",1048,"Mirin",4.218227
"HCC38",1048,"Mirin",4.57373
"CAL51",1048,"Mirin",3.824331
"NCIH1650",1048,"Mirin",4.632989
"LS123",1048,"Mirin",5.738887
"NCIH441",1048,"Mirin",5.139894
"NCIH1869",1048,"Mirin",6.942385
"HCC1937",1048,"Mirin",5.210533
"TGBC1TKB",1048,"Mirin",4.330046
"LCLC97TM1",1048,"Mirin",3.848179
"YAPC",1048,"Mirin",5.417211
"JHH7",1048,"Mirin",3.453784
"NCIH2170",1048,"Mirin",4.870144
"HEC1",1048,"Mirin",4.203279
"CAL27",1048,"Mirin",4.439855
"KNS62",1048,"Mirin",4.481418
"OE21",1048,"Mirin",4.795809
"SW1710",1048,"Mirin",4.894156
"A431",1048,"Mirin",2.830867
"SKGT4",1048,"Mirin",7.458177
"KMRC1",1048,"Mirin",6.231791
"A704",1048,"Mirin",4.166678
"HDQP1",1048,"Mirin",4.471174
"647V",1048,"Mirin",4.468605
"NCIH2444",1048,"Mirin",6.419134
"KYSE70",1048,"Mirin",5.264026
"JIMT1",1048,"Mirin",5.595859
"HCC827",1048,"Mirin",6.450468
"CORL23",1048,"Mirin",4.995617
"CAL851",1048,"Mirin",5.000734
"OSC20",1048,"Mirin",5.961769
"PECAPJ15",1048,"Mirin",4.759768
"HSC4",1048,"Mirin",4.065732
"OAW28",1048,"Mirin",3.098386
"A549",1048,"Mirin",4.490773
"KP3",1048,"Mirin",4.198713
"KLE",1048,"Mirin",3.69204
"HCC2157",1048,"Mirin",4.485339
"NCIH1781",1048,"Mirin",6.371963
"HCC78",1048,"Mirin",7.199
"HCC1143",1048,"Mirin",4.731383
"FUOV1",1048,"Mirin",4.798779
"PEO1",1048,"Mirin",3.260313
"NCIH747",1048,"Mirin",5.082514
"TE10",1048,"Mirin",2.9778
"NCIH1651",1048,"Mirin",6.24989
"PANC0403",1048,"Mirin",6.6163
"HCC70",1048,"Mirin",4.51309
"MS751",1048,"Mirin",2.83294
"RMGI",1048,"Mirin",3.853346
"KYSE450",1048,"Mirin",4.239836
"PATU8902",1048,"Mirin",4.711539
"KMRC20",1048,"Mirin",7.041673
"PANC0327",1048,"Mirin",4.328323
"NCIH1623",1048,"Mirin",4.236699
"SNU449",1048,"Mirin",5.530302
"KU1919",1048,"Mirin",3.465012
"JHH4",1048,"Mirin",6.405372
"SW1990",1048,"Mirin",6.654324
"HPAC",1048,"Mirin",7.727595
"SCC25",1048,"Mirin",5.571301
"OSC19",1048,"Mirin",6.911326
"KYSE510",1048,"Mirin",5.310757
"HCC1187",1048,"Mirin",3.630899
"HT3",1048,"Mirin",3.780135
"KYSE520",1048,"Mirin",5.349692
"JHOS2",1048,"Mirin",5.415536
"KYSE150",1048,"Mirin",5.844539
"SCC4",1048,"Mirin",4.622239
"EFO27",1048,"Mirin",6.687451
"MFE319",1048,"Mirin",5.508273
"HTCC3",1048,"Mirin",4.630611
"SUIT2",1048,"Mirin",6.614244
"HSC2",1048,"Mirin",4.856345
"HT1376",1048,"Mirin",6.76755
"EKVX",1048,"Mirin",6.208747
"BHY",1048,"Mirin",3.620247
"SCC15",1048,"Mirin",7.022977
"PC3",1048,"Mirin",4.60306
"SISO",1048,"Mirin",3.582587
"TE6",1048,"Mirin",4.808905
"NCIH2342",1048,"Mirin",5.075053
"HT1197",1048,"Mirin",7.490236
"CAL12T",1048,"Mirin",5.552503
"NCIH596",1048,"Mirin",6.43672
"CAL29",1048,"Mirin",3.747228
"PANC1005",1048,"Mirin",4.804822
"HCC1954",1048,"Mirin",7.315344
"TE9",1048,"Mirin",4.285301
"SNGM",1048,"Mirin",5.006824
"DANG",1048,"Mirin",4.990745
"UWB1289",1048,"Mirin",5.943072
"HARA",1048,"Mirin",6.265459
"HCC366",1048,"Mirin",5.447769
"5637",1048,"Mirin",4.102619
"OVISE",1048,"Mirin",6.934132
"KURAMOCHI",1048,"Mirin",4.895293
"769P",1048,"Mirin",6.484525
"NCIH2291",1048,"Mirin",6.92263
"CAKI1",1048,"Mirin",6.239346
"PANC0813",1048,"Mirin",6.766642
"KON",1048,"Mirin",3.048037
"LU65",1048,"Mirin",7.095786
"NCIH1693",1048,"Mirin",5.981634
"C4I",1048,"Mirin",4.764794
"BFTC905",1048,"Mirin",3.388007
"SKGT2",1048,"Mirin",5.719749
"NCIH1666",1048,"Mirin",4.258656
"ECGI10",1048,"Mirin",4.358467
"NCIH1648",1048,"Mirin",3.506042
"VMRCRCZ",1048,"Mirin",4.455683
"NCIH1838",1048,"Mirin",6.444653
"COLO680N",1048,"Mirin",5.877633
"KYSE270",1048,"Mirin",3.710339
"OV17R",1048,"Mirin",5.357139
"TE11",1048,"Mirin",4.18661
"TE1",1048,"Mirin",4.484135
"RL952",1048,"Mirin",4.096053
"RERFLCKJ",1048,"Mirin",6.40521
"KYSE180",1048,"Mirin",4.801402
"SKOV3",1048,"Mirin",5.984209
"NCIH2085",1048,"Mirin",5.829366
"CORL105",1048,"Mirin",4.858663
"NCIH1573",1048,"Mirin",5.328543
"EFO21",1048,"Mirin",5.463411
"RERFGC1B",1048,"Mirin",4.709952
"HCC1569",1048,"Mirin",6.500031
"CAPAN2",1048,"Mirin",7.747359
"JEG3",1048,"Mirin",4.684661
"EBC1",1048,"Mirin",5.074271
"OC314",1048,"Mirin",4.308454
"RT112",1048,"Mirin",5.29795
"MFE280",1048,"Mirin",3.137388
"IGROV1",1048,"Mirin",6.07598
"HCC1806",1048,"Mirin",3.8901
"A253",1048,"Mirin",3.136673
"NCIH2228",1048,"Mirin",7.140712
"PANC0203",1048,"Mirin",5.506222
"CAL54",1048,"Mirin",4.229984
"NCIH2347",1048,"Mirin",4.507569
"OSRC2",1048,"Mirin",6.414822
"NCIH2087",1048,"Mirin",5.572053
"TE8",1048,"Mirin",5.95868
"NCIH358",1048,"Mirin",4.586794
"VAESBJ",1048,"Mirin",7.069471
"NCIH2110",1048,"Mirin",5.189523
"OVCAR4",1048,"Mirin",5.014381
"NCIH2122",1048,"Mirin",5.792582
"BT20",1048,"Mirin",6.387809
"HCC15",1048,"Mirin",4.64498
"HSC3",1048,"Mirin",4.138547
"JHH1",1048,"Mirin",5.786124
"NCIH2030",1048,"Mirin",4.394132
"MDAMB468",1048,"Mirin",3.501705
"SW780",1048,"Mirin",6.116083
"OV56",1048,"Mirin",6.706569
"NUGC3",1048,"Mirin",4.81457
"NCIH1568",1048,"Mirin",6.860759
"KP2",1048,"Mirin",6.563696
"TE15",1048,"Mirin",4.918932
"COLO678",1048,"Mirin",5.376805
"KOSC2",1048,"Mirin",3.137906
"OVTOKO",1048,"Mirin",7.382988
"BICR22",1048,"Mirin",4.36365
"OV90",1048,"Mirin",6.889877
"BPH1",1048,"Mirin",3.485038
"NCIH2009",1048,"Mirin",4.27369
"NCIH1793",1048,"Mirin",6.62347
"PC14",1048,"Mirin",4.735256
"A498",1048,"Mirin",3.091363
"A388",1048,"Mirin",3.769896
"TE5",1048,"Mirin",4.588739
"OVCAR5",1048,"Mirin",4.951735
"NCIH292",1048,"Mirin",3.299384
"TOV21G",1048,"Mirin",6.328959
"NCIH1355",1048,"Mirin",4.388669
"SCC9",1048,"Mirin",4.498746
"NCIH2405",1048,"Mirin",7.212449
"JAR",1048,"Mirin",3.693492
"PSN1",1048,"Mirin",3.221479
"NCIH2023",1048,"Mirin",4.370347
"ACHN",1048,"Mirin",6.005574
"SU8686",1048,"Mirin",6.239651
"SKN",1048,"Mirin",5.198393
"BFTC909",1048,"Mirin",4.675822
"YKG1",1048,"Mirin",4.872197
"LOUNH91",1048,"Mirin",5.931633
"LCLC103H",1048,"Mirin",5.106036
"U87MG",1048,"Mirin",4.444954
"AM38",1048,"Mirin",6.103964
"SF295",1048,"Mirin",7.05711
"GAMG",1048,"Mirin",4.485802
"LXF289",1048,"Mirin",4.297238
"SW1573",1048,"Mirin",6.694186
"IALM",1048,"Mirin",4.905248
"RH18",1048,"Mirin",4.964169
"KALS1",1048,"Mirin",5.324781
"NCIH650",1048,"Mirin",7.620556
"RKO",1048,"Mirin",5.79153
"NCIH1755",1048,"Mirin",6.230793
"LN18",1048,"Mirin",5.478466
"T98G",1048,"Mirin",4.789868
"NOS1",1048,"Mirin",6.356778
"SW1271",1048,"Mirin",5.808264
"SJSA1",1048,"Mirin",7.414028
"U118MG",1048,"Mirin",5.363559
"SW1088",1048,"Mirin",7.037925
"NCIH2172",1048,"Mirin",7.587201
"SF539",1048,"Mirin",4.24638
"CAL72",1048,"Mirin",3.856324
"SKHEP1",1048,"Mirin",3.982837
"SF268",1048,"Mirin",5.001881
"SKLMS1",1048,"Mirin",3.61921
"H4",1048,"Mirin",3.419793
"NCIH1915",1048,"Mirin",5.050498
"GI1",1048,"Mirin",4.089018
"J82",1048,"Mirin",4.29632
"KP4",1048,"Mirin",4.548375
"HOS",1048,"Mirin",3.780561
"ES2",1048,"Mirin",6.911698
"MG63",1048,"Mirin",5.237244
"MDAMB157",1048,"Mirin",4.234314
"TT2609C02",1048,"Mirin",7.048874
"SF126",1048,"Mirin",5.118342
"SNB75",1048,"Mirin",3.891962
"SKMES1",1048,"Mirin",7.208424
"UMUC3",1048,"Mirin",5.770988
"ASH3",1048,"Mirin",4.792784
"OV7",1048,"Mirin",7.663543
"T24",1048,"Mirin",5.186891
"NCIH2452",1048,"Mirin",3.904303
"NCIH226",1048,"Mirin",6.980343
"SKNSH",1048,"Mirin",3.797803
"IHH4",1048,"Mirin",5.992624
"JHH2",1048,"Mirin",3.850751
"MDAMB231",1048,"Mirin",4.390199
"HCC44",1048,"Mirin",3.650971
"CAL78",1048,"Mirin",5.659793
"FTC133",1048,"Mirin",5.052809
"OVCAR8",1048,"Mirin",4.528707
"NCIH1703",1048,"Mirin",4.285636
"42MGBA",1048,"Mirin",3.671187
"MDAMB436",1048,"Mirin",6.345003
"U2OS",1048,"Mirin",4.120236
"8305C",1048,"Mirin",6.39719
"GB1",1048,"Mirin",3.862966
"GCT",1048,"Mirin",3.715913
"8MGBA",1048,"Mirin",4.233204
"NCIH460",1048,"Mirin",6.885372
"HOP62",1048,"Mirin",3.86633
"ML1",1048,"Mirin",6.224617
"GIMEN",1048,"Mirin",3.404386
"A427",1048,"Mirin",4.827754
"HT1080",1048,"Mirin",3.363819
"HCC1395",1048,"Mirin",7.209206
"MPP89",1048,"Mirin",5.276426
"NCIH1563",1048,"Mirin",7.226564
"SNU423",1048,"Mirin",5.074697
"NCIH838",1048,"Mirin",3.954129
"NCIH196",1048,"Mirin",5.850335
"BHT101",1048,"Mirin",5.332221
"CAS1",1048,"Mirin",5.227195
"KNS42",1048,"Mirin",4.852183
"TCCSUP",1048,"Mirin",5.244597
"A172",1048,"Mirin",4.657357
"KS1",1048,"Mirin",4.190255
"BCPAP",1048,"Mirin",5.085617
"NCIH1792",1048,"Mirin",5.7112
"RERFLCMS",1048,"Mirin",6.707222
"SKUT1",1048,"Mirin",3.113409
"RO82W1",1048,"Mirin",6.322566
"HOP92",1048,"Mirin",4.105141
"CAL120",1048,"Mirin",4.918021
"ONS76",1048,"Mirin",4.276944
"SW982",1048,"Mirin",4.009336
"PATU8988T",1048,"Mirin",5.138331
"NCIH1299",1048,"Mirin",6.050484
"RD",1048,"Mirin",4.983545
"SW756",1048,"Mirin",3.113783
"YH13",1048,"Mirin",5.375278
"BT549",1048,"Mirin",4.115265
"NCIH23",1048,"Mirin",5.521892
"JHH6",1048,"Mirin",3.735541
"RKN",1048,"Mirin",4.223874
"NMCG1",1048,"Mirin",4.846337
"639V",1048,"Mirin",4.123776
"LOXIMVI",1048,"Mirin",4.187262
"LK2",1048,"Mirin",4.984028
"NCIH446",1048,"Mirin",3.767952
"TT",1048,"Mirin",6.430657
"TT",1048,"Mirin",4.113564
"EN",1048,"Mirin",6.186033
"HGC27",1048,"Mirin",3.889732
"DMS273",1048,"Mirin",4.570641
"NCIH69",1048,"Mirin",2.474985
"D283MED",1048,"Mirin",3.694015
"DMS114",1048,"Mirin",7.282084
"NCIH716",1048,"Mirin",3.980355
"OACM51",1048,"Mirin",4.479046
"ECC10",1048,"Mirin",2.253834
"NCIH1048",1048,"Mirin",3.467265
"SKES1",1048,"Mirin",4.886809
"DU4475",1048,"Mirin",4.0577
"SKPNDW",1048,"Mirin",4.681388
"MHHES1",1048,"Mirin",4.179327
"NCIH1876",1048,"Mirin",3.516363
"NCIH2081",1048,"Mirin",6.197662
"NCIH524",1048,"Mirin",3.587007
"LU165",1048,"Mirin",4.224061
"COLO684",1048,"Mirin",3.00748
"CHP126",1048,"Mirin",2.638414
"MESSA",1048,"Mirin",3.840514
"NCIH211",1048,"Mirin",4.927788
"NCIH810",1048,"Mirin",3.379339
"SBC5",1048,"Mirin",4.019408
"OVK18",1048,"Mirin",4.929757
"NCIH661",1048,"Mirin",4.198799
"NCIH146",1048,"Mirin",3.588876
"BEN",1048,"Mirin",4.156336
"NCIH1341",1048,"Mirin",3.251692
"NCIH1092",1048,"Mirin",5.314889
"22RV1",1048,"Mirin",4.595999
"COLO668",1048,"Mirin",5.171098
"LU135",1048,"Mirin",4.218546
"G402",1048,"Mirin",4.468019
"CADOES1",1048,"Mirin",5.213938
"LU134A",1048,"Mirin",3.969937
"TC71",1048,"Mirin",3.473571
"SIMA",1048,"Mirin",4.003866
"KPNYN",1048,"Mirin",4.224649
"RH41",1048,"Mirin",3.503802
"CORL88",1048,"Mirin",6.08175
"SKNFI",1048,"Mirin",4.82753
"NCIH1155",1048,"Mirin",3.518542
"DMS53",1048,"Mirin",4.454039
"SNU1",1048,"Mirin",4.465637
"NCIH522",1048,"Mirin",4.650916
"NB1",1048,"Mirin",6.418728
"NH12",1048,"Mirin",3.606802
"NCIH1105",1048,"Mirin",4.027584
"SHP77",1048,"Mirin",4.651825
"A204",1048,"Mirin",3.849948
"NCIH209",1048,"Mirin",3.192503
"HEMCSS",1048,"Mirin",2.286034
"NCIH526",1048,"Mirin",7.169489
"MFE296",1048,"Mirin",4.059476
"NCIH520",1048,"Mirin",5.390842
"NCIH841",1048,"Mirin",6.058602
"TOV112D",1048,"Mirin",4.216969
"SKNDZ",1048,"Mirin",3.232788
"NCIH82",1048,"Mirin",3.952195
"A2780",1048,"Mirin",4.053195
"SNU398",1048,"Mirin",3.597402
"NCIH2227",1048,"Mirin",4.115579
"SW13",1048,"Mirin",2.995509
"KELLY",1048,"Mirin",3.152533
"AN3CA",1048,"Mirin",3.467049
"CORL95",1048,"Mirin",5.914445
"CORL279",1048,"Mirin",4.224495
"G401",1048,"Mirin",5.383226
"GOTO",1048,"Mirin",4.232762
"NCIH1694",1048,"Mirin",3.365647
"KYM1",1048,"Mirin",4.577823
"DMS79",1048,"Mirin",4.973097
"QGP1",1048,"Mirin",6.971074
"NCIH2029",1048,"Mirin",5.182602
"C33A",1048,"Mirin",3.360479
"NCIH1836",1048,"Mirin",4.296266
"TGW",1048,"Mirin",5.247864
"NCIH1581",1048,"Mirin",4.391853
"COLO824",1048,"Mirin",5.402417
"NCIH1436",1048,"Mirin",4.350123
"A673",1048,"Mirin",4.4798
"DEL",1048,"Mirin",4.962669
"L428",1048,"Mirin",5.827548
"MHHCALL2",1048,"Mirin",4.32784
"REH",1048,"Mirin",3.179288
"HT",1048,"Mirin",4.449664
"RS411",1048,"Mirin",3.893776
"NUDUL1",1048,"Mirin",2.707293
"L1236",1048,"Mirin",3.700367
"OCILY19",1048,"Mirin",3.793812
"WSUNHL",1048,"Mirin",3.441564
"KMH2",1048,"Mirin",4.039478
"KMH2",1048,"Mirin",5.111279
"697",1048,"Mirin",2.454829
"SUDHL8",1048,"Mirin",3.636733
"SUPM2",1048,"Mirin",3.003257
"NAMALWA",1048,"Mirin",4.273291
"LP1",1048,"Mirin",4.659709
"KMS11",1048,"Mirin",3.764818
"PF382",1048,"Mirin",5.610839
"MC116",1048,"Mirin",2.615911
"CA46",1048,"Mirin",2.692626
"DB",1048,"Mirin",3.116617
"OPM2",1048,"Mirin",4.9557
"KARPAS620",1048,"Mirin",4.152322
"HH",1048,"Mirin",2.524786
"BV173",1048,"Mirin",3.480587
"RL",1048,"Mirin",4.459453
"EJM",1048,"Mirin",3.440129
"GA10",1048,"Mirin",2.495552
"NCIH929",1048,"Mirin",3.633027
"KOPN8",1048,"Mirin",3.414378
"L540",1048,"Mirin",1.044488
"A3KAW",1048,"Mirin",2.531851
"RCHACV",1048,"Mirin",4.243641
"MOLT16",1048,"Mirin",2.576713
"RPMI8402",1048,"Mirin",4.303424
"AMO1",1048,"Mirin",4.350394
"SUDHL6",1048,"Mirin",3.932388
"JJN3",1048,"Mirin",4.059898
"JVM2",1048,"Mirin",3.361882
"P12ICHIKAWA",1048,"Mirin",4.6135
"KARPAS422",1048,"Mirin",5.456212
"RPMI8226",1048,"Mirin",4.232112
"SUDHL5",1048,"Mirin",2.687659
"MOLP8",1048,"Mirin",1.682091
"KE37",1048,"Mirin",3.819435
"LOUCY",1048,"Mirin",2.975161
"SUDHL4",1048,"Mirin",4.146366
"SUPT1",1048,"Mirin",4.027651
"P30OHK",1048,"Mirin",1.645349
"DND41",1048,"Mirin",4.164029
"NALM6",1048,"Mirin",4.341699
"BL41",1048,"Mirin",3.011751
"HDLM2",1048,"Mirin",3.724581
"WSUDLCL2",1048,"Mirin",6.718716
"SLVL",1048,"Mirin",3.700374
"JM1",1048,"Mirin",2.597513
"KARPAS299",1048,"Mirin",4.053421
"JVM3",1048,"Mirin",2.905945
"SUDHL10",1048,"Mirin",3.932798
"EHEB",1048,"Mirin",5.158253
"L363",1048,"Mirin",3.261238
"JEKO1",1048,"Mirin",1.570685
"ST486",1048,"Mirin",3.258631
"ALLSIL",1048,"Mirin",3.890017
"RCK8",1048,"Mirin",4.775657
"CMLT1",1048,"Mirin",4.213675
"SW837",1048,"Mirin",7.267099
"SNU1040",1048,"Mirin",6.769175
"HT29",1048,"Mirin",6.299635
"SNU81",1048,"Mirin",4.266582
"NCIH508",1048,"Mirin",8.297251
"CL11",1048,"Mirin",4.943582
"SNUC1",1048,"Mirin",8.809388
"TGBC11TKB",1048,"Mirin",5.507333
"SNU61",1048,"Mirin",8.19736
"RCM1",1048,"Mirin",4.315487
"SKCO1",1048,"Mirin",5.850134
"T84",1048,"Mirin",5.832209
"HPAFII",1048,"Mirin",4.045567
"NUGC4",1048,"Mirin",4.255027
"SNU5",1048,"Mirin",6.160698
"OE19",1048,"Mirin",4.316254
"SNU407",1048,"Mirin",4.178108
"SW948",1048,"Mirin",8.014477
"SW1463",1048,"Mirin",8.644277
"LS513",1048,"Mirin",5.056317
"LS1034",1048,"Mirin",5.234258
"LS180",1048,"Mirin",5.470178
"CCK81",1048,"Mirin",5.553974
"NCIH1435",1048,"Mirin",6.597709
"KM12",1048,"Mirin",6.22022
"ESO51",1048,"Mirin",7.726531
"SW620",1048,"Mirin",3.619013
"MKN45",1048,"Mirin",5.564432
"SW1417",1048,"Mirin",5.492159
"2313287",1048,"Mirin",3.494343
"IM95",1048,"Mirin",5.293242
"SW1116",1048,"Mirin",7.466044
"LS411N",1048,"Mirin",3.862729
"SW626",1048,"Mirin",4.787829
"SNUC5",1048,"Mirin",4.324879
"NCIH727",1048,"Mirin",4.659428
"ESO26",1048,"Mirin",5.912675
"HMVII",1048,"Mirin",4.042651
"A101D",1048,"Mirin",7.290349
"SKMEL1",1048,"Mirin",5.315373
"HT144",1048,"Mirin",3.985184
"SH4",1048,"Mirin",3.378565
"COLO679",1048,"Mirin",6.218167
"C32",1048,"Mirin",4.439008
"RVH421",1048,"Mirin",6.894426
"G361",1048,"Mirin",4.437436
"UACC62",1048,"Mirin",4.068441
"IGR37",1048,"Mirin",4.324508
"SKMEL24",1048,"Mirin",5.601638
"COLO783",1048,"Mirin",6.747363
"SKMEL5",1048,"Mirin",6.862202
"SKMEL2",1048,"Mirin",3.264897
"WM115",1048,"Mirin",5.172416
"SKMEL30",1048,"Mirin",4.0631
"MELHO",1048,"Mirin",3.709063
"SKMEL3",1048,"Mirin",5.8718
"IPC298",1048,"Mirin",3.752065
"MELJUSO",1048,"Mirin",4.554966
"COLO800",1048,"Mirin",3.897359
"SKMEL28",1048,"Mirin",7.027857
"A375",1048,"Mirin",3.892088
"LN229",1048,"Mirin",4.199017
"SKMEL31",1048,"Mirin",7.473444
"UACC257",1048,"Mirin",5.819296
"COLO792",1048,"Mirin",4.300012
"MONOMAC6",1048,"Mirin",2.591355
"HL60",1048,"Mirin",4.820268
"OCIM1",1048,"Mirin",5.543033
"JURLMK1",1048,"Mirin",7.039959
"CMK",1048,"Mirin",4.788829
"P31FUJ",1048,"Mirin",4.068518
"PL21",1048,"Mirin",4.792529
"ME1",1048,"Mirin",6.134665
"KASUMI1",1048,"Mirin",3.732991
"K562",1048,"Mirin",4.464692
"OCIAML3",1048,"Mirin",2.617067
"THP1",1048,"Mirin",5.320842
"KCL22",1048,"Mirin",5.093966
"MOLM16",1048,"Mirin",2.453808
"OCIAML5",1048,"Mirin",4.443383
"KG1",1048,"Mirin",2.56209
"HEL",1048,"Mirin",3.22628
"MOLM13",1048,"Mirin",2.387927
"MV411",1048,"Mirin",1.552963
"LAMA84",1048,"Mirin",6.466356
"MEG01",1048,"Mirin",5.63876
"EM2",1048,"Mirin",3.232781
"GDM1",1048,"Mirin",4.071149
"KU812",1048,"Mirin",4.286104
"SKM1",1048,"Mirin",3.880418
"NOMO1",1048,"Mirin",4.092452
"OCIAML2",1048,"Mirin",3.513915
"NB4",1048,"Mirin",2.836751
"EFM192A",1048,"Mirin",4.648504
"UACC893",1048,"Mirin",6.968857
